scenarioid,time,id,x_axis,y_axis,velocity
99,357.0,v45,224.28427887384203,130.97187224088051,10.463806285558487
99,357.5,v45,228.6502548133513,133.8547639473186,10.463806285558487
99,358.0,v45,233.01623075286057,136.73765565375666,10.463806285558487
99,358.5,v45,237.38220669236983,139.62054736019473,10.463806285558487
99,359.0,v45,241.7481826318791,142.5034390666328,10.463806285558487
99,359.5,v45,246.11415857138837,145.38633077307088,10.463806285558487
99,360.0,v45,250.48013451089764,148.26922247950895,10.463806285558487
99,360.5,v45,254.8461104504069,151.15211418594703,10.463806285558485
99,361.0,v45,259.2120863899162,154.0350058923851,10.463806285558487
99,361.5,v45,263.57806232942545,156.91789759882317,10.463806285558487
99,362.0,v45,267.9440382689347,159.80078930526125,10.463806285558487
99,362.5,v45,272.310014208444,162.68368101169932,10.463806285558487
99,363.0,v45,276.67599014795326,165.5665727181374,10.463806285558487
99,363.5,v45,281.0419660874625,168.44946442457547,10.463806285558487
99,364.0,v45,285.4079420269718,171.33235613101354,10.463806285558487
99,364.5,v45,289.77391796648106,174.2152478374516,10.463806285558485
99,365.0,v45,294.13989390599033,177.0981395438897,10.463806285558485
99,365.5,v45,298.5058698454996,179.98103125032776,10.463806285558487
99,366.0,v45,302.8718457850089,182.86392295676583,10.463806285558487
99,366.5,v45,307.23782172451814,185.7468146632039,10.463806285558487
99,367.0,v45,311.6037976640274,188.62970636964198,10.463806285558487
99,367.5,v45,315.9697736035367,191.51259807608005,10.463806285558489
99,368.0,v45,320.33574954304595,194.39548978251813,10.463806285558489
99,368.5,v45,324.7017254825552,197.2783814889562,10.463806285558489
99,369.0,v45,329.0677014220645,200.16127319539427,10.463806285558487
99,369.5,v45,333.43367736157376,203.04416490183235,10.463806285558487
99,370.0,v45,337.799653301083,205.92705660827042,10.463806285558485
99,370.5,v45,342.1656292405923,208.8099483147085,10.463806285558487
99,371.0,v45,346.53160518010156,211.69284002114657,10.463806285558487
99,371.5,v45,350.89758111961083,214.57573172758464,10.463806285558485
99,372.0,v45,355.2635570591201,217.4586234340227,10.463806285558487
99,372.5,v45,359.6295329986294,220.34151514046079,10.463806285558485
99,373.0,v45,363.99550893813864,223.22440684689886,10.463806285558487
99,373.5,v45,368.3614848776479,226.10729855333693,10.463806285558487
99,374.0,v45,372.7274608171572,228.990190259775,10.463806285558485
99,374.5,v45,377.09343675666645,231.87308196621308,10.463806285558489
99,375.0,v45,381.4594126961757,234.75597367265115,10.463806285558485
99,375.5,v45,385.825388635685,237.6388653790892,10.463806285558487
99,376.0,v45,390.19136457519426,240.52175708552727,10.463806285558489
99,376.5,v45,394.5573405147035,243.40464879196531,10.463806285558487
99,377.0,v45,398.9233164542128,246.28754049840336,10.463806285558487
99,377.5,v45,403.28929239372206,249.1704322048414,10.463806285558487
99,378.0,v45,407.65526833323133,252.05332391127945,10.463806285558487
99,378.5,v45,412.0212442727406,254.9362156177175,10.463806285558487
100,443.5,v80,344.2935,230.053,6.67975
100,444.0,v80,338.253,227.2015,6.67975
100,444.5,v80,332.5325,224.39,6.67975
100,445.0,v80,327.1,221.5005,6.67975
100,445.5,v80,321.87199999999996,218.5145,6.67975
100,446.0,v80,316.618,215.44350000000003,6.67975
100,446.5,v80,311.2455,212.12050000000002,6.67975
100,447.0,v80,305.6525,208.55899999999997,6.67975
100,447.0,v301,187.192,109.1755,1.08025
100,447.5,v80,299.775,204.9665,6.67975
100,447.5,v301,187.9975,109.8955,1.08025
100,448.0,v80,297.06684377400387,203.40716896115032,6.249999498598873
100,448.0,v301,188.44454601028656,110.17970714643394,1.0594788103539639
100,448.0,p209,214.96516494905484,169.70118859852096,2.9985239346950374
100,448.5,v80,294.52961551997134,201.94435705485083,5.857421236780728
100,448.5,v301,188.88256135735062,110.45812638593,1.0380264296928248
100,448.5,p209,214.52616175871182,168.2154265575675,3.0985239346950375
100,449.0,v80,292.14818026833734,200.57041682119765,5.498707347504865
100,449.0,v301,189.31118379692478,110.7305676138018,1.0157586688791633
100,449.0,p209,214.07299042897097,166.68171387713966,3.198523934695037
100,449.5,v80,289.9089249918026,199.2780597116224,5.170861085799268
100,449.5,v301,189.7299946224428,110.99677119147113,0.9925056218179212
100,449.5,p209,213.60565095983227,165.1000505572374,3.2985239346950372
100,450.0,v80,287.79953939057555,198.06045795622964,4.871164809118961
100,450.0,v301,190.13848454512524,111.2564144373458,0.9680467593281387
100,450.0,p209,213.12414335129574,163.47043659786078,3.3985239346950378
100,450.5,v80,285.80884703255555,196.91128728593685,4.597150984573073
100,450.5,v301,190.53602022935473,111.50909495256796,0.9420871785747895
100,450.5,p209,212.62846760336137,161.79287199900975,3.498523934695038
100,451.0,v80,283.9266744818685,195.82472963121452,4.346576145701645
100,451.0,v301,190.92179577020192,111.75430051442483,0.9142177759844182
100,451.0,p209,212.11862371602916,160.06735676068433,3.598523934695038
100,451.5,v80,282.143746985944,194.79545298202342,4.117397661773081
100,451.5,v301,191.29475438210855,111.99135941545826,0.8838439879401523
100,451.5,p209,211.59461168929911,158.2938908828845,3.698523934695038
100,452.0,v80,280.45160221673973,193.81858055833996,3.9077531406671966
100,452.0,v301,191.65345160768672,112.21935353425562,0.850047099503678
100,452.0,p209,211.05643152317123,156.4724743656103,3.798523934695038
100,452.5,v80,278.84251647979113,192.88965654889995,3.715942262288556
100,452.5,v301,191.99579087902148,112.43695025630468,0.8112817270086167
100,452.5,p209,210.5040832176455,154.6031072088617,3.898523934695038
100,453.0,v80,277.30943996003066,192.00461214868864,3.540410826887913
100,453.0,v301,192.3184308869437,112.64202578810556,0.7645980603048075
100,453.0,p209,209.93756677272194,152.6857894126387,3.998523934695038
100,453.5,v80,275.84593892397857,191.1597335062021,3.379736796293751
100,453.5,v301,192.61509568811235,112.83059103225493,0.7030415508447638
100,453.5,p209,209.35688218840053,150.72052097694132,4.098523934695038
100,454.0,v80,274.4461435641823,190.35163208849988,3.232618103395099
100,454.0,v301,192.86873619561186,112.99180929621615,0.6010818103362573
100,454.0,p209,208.7620294646813,148.7073019017695,4.198523934695038
100,454.5,v80,272.6133260267238,189.2935470840312,4.232618103395099
100,454.5,v301,192.86873619561186,112.99180929621615,0.6010818103362573
100,454.5,p209,208.1530086015642,146.64613218712333,4.298523934695037
100,455.0,v80,270.34748630472467,187.98547850471078,5.2326181033951
100,455.0,v301,192.86873619561186,112.99180929621615,0.6010818103362573
100,455.0,p209,207.5298195990493,144.53701183300274,4.398523934695037
100,455.5,v80,267.64862439818484,186.4274263505387,6.2326181033951
100,455.5,v301,192.86873619561186,112.99180929621615,0.6010818103362573
100,455.5,p209,206.89246245713653,142.37994083940777,4.498523934695037
100,456.0,v80,264.5167403071043,184.6193906215149,7.232618103395099
100,456.0,v301,192.86873619561186,112.99180929621615,0.6010818103362573
100,456.0,p209,206.24093717582593,140.1749192063384,4.598523934695036
100,456.5,v80,260.9518340314832,182.5613713176394,8.2326181033951
100,456.5,v301,192.86873619561186,112.99180929621615,0.6010818103362573
100,456.5,p209,205.5752437551175,137.92194693379463,4.698523934695036
100,457.0,v301,192.86873619561186,112.99180929621615,0.6010818103362573
100,457.0,p209,204.89538219501122,135.62102402177646,4.7985239346950355
100,457.5,v301,192.86873619561186,112.99180929621615,0.6010818103362573
100,457.5,p209,204.2013524955071,133.27215047028392,4.898523934695035
100,458.0,v301,192.86873619561186,112.99180929621615,0.6010818103362573
100,458.0,p209,203.49315465660516,130.87532627931697,4.998523934695035
100,458.5,v301,192.86873619561186,112.99180929621615,0.6010818103362573
100,458.5,p209,202.77078867830815,128.4305514488748,5.098523934695034
100,459.0,v301,192.86873619561186,112.99180929621615,0.6010818103362573
100,459.0,p209,202.03425456105407,125.937825978828,5.198523934695034
100,459.5,v301,192.86873619561186,112.99180929621615,0.6010818103362573
100,459.5,p209,201.28355237839256,123.39714984744461,5.298523934695034
100,460.0,v301,192.86873619561186,112.99180929621615,0.6010818103362573
100,460.0,p209,200.51869480039196,120.80851931109072,5.398523934695033
100,460.5,v301,192.86873619561186,112.99180929621615,0.6010818103362573
100,460.5,p209,199.74178293854845,118.17131447944976,5.498523934695033
100,461.0,v301,192.86873619561186,112.99180929621615,0.6010818103362573
100,461.0,p209,199.2929753065268,115.40826557085668,5.5985239346950335
100,461.5,v301,192.86873619561186,112.99180929621615,0.6010818103362573
100,461.5,p209,202.07839375375636,116.00804705807221,5.698523934695033
100,462.0,v301,193.54435005705068,113.42124107319489,1.6010818103362576
100,462.0,p209,201.32056065460867,113.20958159479702,5.798523934695032
100,462.5,v301,194.64193727242883,114.11888636319117,2.601081810336258
100,462.5,p209,204.1655412352567,112.43225820792506,5.898523934695032
100,463.0,v301,196.1614978417463,115.08474516620495,3.6010818103362583
100,463.0,p209,203.68591699928834,109.47159393431195,5.998523934695031
100,463.5,v301,198.1030317650031,116.31881748223627,4.601081810336258
100,463.5,p209,202.67550814719468,106.59460375408491,6.098523934695031
100,464.0,v301,200.4665390421992,117.82110331128511,5.601081810336258
100,464.0,p209,201.34547002391085,103.7952425175064,6.1985239346950305
100,464.5,v301,203.25201967333464,119.59160265335147,6.601081810336259
100,464.5,p209,199.9928210096476,100.95126790735351,6.29852393469503
100,465.0,v301,206.4594736584094,121.63031550843536,7.601081810336258
100,465.0,p209,198.618696261524,98.06214030333348,6.39852393469503
100,465.5,v301,210.08890099742345,123.93724187653677,8.601081810336257
100,465.5,p209,197.22309586116916,95.12785966662192,6.49852393469503
100,466.0,v301,214.14030169037684,126.51238175765572,9.60108181033626
100,466.0,p209,195.80601980858344,92.14842599721864,6.59852393469503
100,466.5,v301,218.61367573726955,129.35573515179217,10.601081810336261
100,466.5,p209,194.36746810376687,89.12383929512364,6.69852393469503
100,467.0,v301,223.50902313810158,132.46730205894616,11.601081810336263
100,467.0,p209,192.90744074671943,86.05409956033694,6.79852393469503
100,467.5,v301,228.82634389287293,135.84708247911766,12.601081810336265
100,467.5,p209,191.4259377374411,82.93920679285853,6.89852393469503
100,468.0,v301,234.5656380015836,139.4950764123067,13.601081810336265
100,468.0,p209,189.9229590759319,79.7791609926884,6.998523934695029
100,468.5,v301,240.37290212135315,143.1862732522095,13.762158358000546
100,468.5,p209,188.39850476219186,76.57396215982656,7.098523934695029
100,469.0,v301,246.1801662411227,146.8774700921123,13.762158358000542
100,469.0,p209,186.85257479622095,73.32361029427301,7.198523934695029
100,469.5,v301,251.98743036089223,150.5686669320151,13.762158358000544
100,469.5,p209,185.28516917801915,70.02810539602775,7.298523934695028
100,470.0,v301,257.79469448066175,154.2598637719179,13.762158358000544
100,470.0,p209,185.28516917801915,70.02810539602775,7.298523934695028
100,470.5,v301,263.60195860043126,157.9510606118207,13.762158358000544
100,470.5,p209,185.28516917801915,70.02810539602775,7.298523934695028
100,471.0,v301,269.4092227202008,161.6422574517235,13.762158358000542
100,471.0,p209,185.28516917801915,70.02810539602775,7.298523934695028
100,471.5,p209,185.28516917801915,70.02810539602775,7.298523934695028
100,472.0,p209,185.28516917801915,70.02810539602775,7.298523934695028
100,472.5,p209,185.28516917801915,70.02810539602775,7.298523934695028
100,473.0,p209,185.28516917801915,70.02810539602775,7.298523934695028
100,473.5,p209,185.28516917801915,70.02810539602775,7.298523934695028
100,474.0,p209,185.28516917801915,70.02810539602775,7.298523934695028
100,474.5,p209,185.28516917801915,70.02810539602775,7.298523934695028
100,475.0,p209,185.28516917801915,70.02810539602775,7.298523934695028
100,475.5,p209,185.28516917801915,70.02810539602775,7.298523934695028
100,476.0,p209,185.28516917801915,70.02810539602775,7.298523934695028
100,476.5,p209,185.28516917801915,70.02810539602775,7.298523934695028
101,633.0,v93,81.8305,33.394999999999996,7.295249999999999
101,633.5,v93,87.115,38.4245,7.295249999999999
101,634.0,v93,92.28450000000001,43.331999999999994,7.295249999999999
101,634.5,v93,97.18400000000001,47.840999999999994,7.295249999999999
101,635.0,v93,101.4335,51.679500000000004,7.295249999999999
101,635.5,v93,105.001,54.809,7.295249999999999
101,636.0,v93,108.3155,57.603,7.295249999999999
101,636.5,v93,111.9615,60.549499999999995,7.295249999999999
101,636.5,p349,251.42600000000002,204.83550000000002,4.729155368562128
101,636.5,p350,246.08,202.7515,4.000938546141393
101,637.0,v93,116.4515,64.0965,7.295249999999999
101,637.0,p349,252.39208418020394,202.67728106259824,4.729155368562128
101,637.0,p350,246.97080975734409,200.96031734914592,4.000938546141393
101,637.5,v93,122.11449999999999,68.545,7.295249999999999
101,637.5,p349,253.3588702194146,200.51937643556133,4.729155368562128
101,637.5,p350,247.86295375911544,199.169798878813,4.000938546141393
101,638.0,v93,128.97500000000002,73.912,7.295249999999999
101,638.0,p349,254.3257827515429,198.3615284844273,4.729155368562129
101,638.0,p350,248.7565320833019,197.37999579158688,4.000938546141393
101,638.5,v93,132.46605825726698,76.15148775057895,8.29525
101,638.5,p349,255.31262285940005,196.1578197933902,4.8291553685621285
101,638.5,p350,249.67417282062678,195.5463219609919,4.100938546141393
101,638.5,v121,321.66145874187134,217.90719170699595,5.010000092322398
101,639.0,v93,136.3779667911702,78.66094780465436,9.29525
101,639.0,p349,256.3187636592381,193.9079700533503,4.929155368562128
101,639.0,p350,250.61588735528554,193.66878503663418,4.200938546141392
101,639.0,v121,319.6537697508313,216.72278645497997,4.662029980918734
101,639.5,v93,140.7107256017097,81.4403801622262,10.29525
101,639.5,p349,257.3435737819628,191.61169804362558,5.029155368562128
101,639.5,p350,251.5816211682617,191.7473594468973,4.300938546141392
101,639.5,v121,317.7857423466741,215.6207724088465,4.337723523028111
101,640.0,v93,145.46433468888546,84.48978482329451,11.295250000000001
101,640.0,p349,258.3864658196464,189.26874373411619,5.129155368562128
101,640.0,p350,252.5712736173249,189.7819961085317,4.400938546141392
101,640.0,v121,316.0477924193097,214.59549557020384,4.035672209624084
101,640.5,v93,150.63879405269748,87.80916178785927,12.295250000000001
101,640.5,p349,259.44692879489196,186.87888291279754,5.229155368562127
101,640.5,p350,253.58471431334905,187.77263056073375,4.50093854614139
101,640.5,v121,314.43085894173277,213.64161052548357,3.7546613958917403
101,641.0,v93,156.23410369314576,91.39851105592048,13.295250000000003
101,641.0,p349,260.52455218322706,184.4419376798303,5.329155368562127
101,641.0,p350,254.62179700570672,185.7191899442185,4.60093854614139
101,641.0,v121,312.9263273175393,212.75403522598668,3.4936544308075277
101,641.5,v93,162.2502636102303,95.25783262747814,14.295250000000005
101,641.5,p349,261.6190411563147,181.95778271449777,5.429155368562126
101,641.5,p350,255.68237061093325,183.62159860376482,4.70093854614139
101,641.5,v121,311.52596115988575,211.92791074192945,3.2517730785896877
101,642.0,v93,168.6872738039511,99.38712650253225,15.295250000000006
101,642.0,p349,262.73022366144954,179.42634770393417,5.529155368562126
101,642.0,p350,256.76628768854533,181.47978243522527,4.800938546141389
101,642.0,v121,310.2218448174084,211.15856735649305,3.0282725633148075
101,642.5,v93,175.54513427430817,103.78639268108283,16.29525000000001
101,642.5,p349,263.8580500489457,176.84761639173425,5.6291553685621265
101,642.5,p350,257.8734109703473,179.29367226024425,4.900938546141389
101,642.5,v121,309.00633953445686,210.44149870322755,2.8225099088429264
101,643.0,v93,182.8238450213015,108.45563116312985,17.295250000000014
101,643.0,p349,265.00258549923876,174.22162250135608,5.729155368562127
101,643.0,p350,259.0036185317566,177.0632065120867,5.000938546141389
101,643.0,v121,307.87205628763263,209.77234574138538,2.6339052149750763
101,643.5,v93,190.5234060449311,113.39484194867333,18.295250000000014
101,643.5,p349,266.16399518282805,171.5484426300092,5.829155368562127
101,643.5,p350,260.1568079958324,174.7883334226986,5.100938546141388
101,643.5,v121,306.81184775657965,209.1468920192126,2.4618972260411356
101,644.0,v93,198.64381734519696,118.60402503771326,19.295250000000014
101,644.0,p349,267.34252305184606,168.8281865927794,5.929155368562126
101,644.0,p350,261.3329005929354,172.46901312501993,5.200938546141388
101,644.0,v121,305.3209922757522,208.26738475022358,3.4618972260411356
101,644.5,v93,204.96951983880757,122.66191585599425,15.030767103612579
101,644.5,p349,268.53834967169234,166.06093573500874,6.029155368562126
101,644.5,p350,262.5317730493189,170.10518313942092,5.3009385461413885
101,644.5,v121,303.3994898451502,207.13382393441836,4.461897226041136
101,645.0,v93,209.95960466906308,125.8630179368446,11.857149934983658
101,645.0,p349,269.75168245613725,163.24678223223304,6.129155368562125
101,645.0,p350,263.753293270299,167.69677647846527,5.400938546141388
101,645.0,v121,301.0473404647737,205.7462095717969,5.461897226041136
101,645.5,v93,213.9346450009859,128.41297656697287,9.445260114105649
101,645.5,p349,270.9827509903053,160.3858270743176,6.2291553685621235
101,645.5,p350,264.997308534617,165.24371568748396,5.500938546141389
101,645.5,v121,298.26454413462267,204.10454166235922,6.461897226041136
101,646.0,v93,217.12616969134731,130.46031577560873,7.583515724096361
101,646.0,p349,272.23181197926425,157.47818222569688,6.329155368562123
101,646.0,p350,266.2636148144317,162.74589732837237,5.600938546141388
101,646.0,v121,295.0511008546971,202.20882020610532,7.461897226041136
101,646.5,v93,219.7767878746311,132.16066750722752,6.298245077725583
101,646.5,p349,273.4991688572403,154.5239790789711,6.429155368562123
101,646.5,p350,267.5519033617149,160.20316499962456,5.700938546141387
101,646.5,v121,291.40701062499704,200.0590452030352,8.461897226041135
101,647.0,v93,221.91834651948838,133.53446135392744,5.08864734977519
101,647.0,p349,274.78517622129783,151.52337038800593,6.529155368562122
101,647.0,p350,268.86165196687676,157.61525453067404,5.800938546141387
101,647.0,v121,287.33227344552245,197.65521665314884,9.461897226041135
101,647.5,v93,224.4807554409819,135.1782275041238,6.088647349775191
101,647.5,p349,276.09062082980546,148.47669357559994,6.629155368562122
101,647.5,p350,270.1927918669422,154.98213176525118,5.900938546141386
101,647.5,v121,282.82688931627337,194.99733455644625,10.461897226041136
101,648.0,v93,227.46401463911172,137.09196595781665,7.088647349775192
101,648.0,p350,271.54686784915145,152.30457801358804,6.000938546141386
101,648.0,v121,277.89085823724974,192.08539891292745,11.461897226041136
101,648.5,v93,230.8681241138778,139.27567671500594,8.088647349775192
101,648.5,v121,272.5241802084516,188.9194097225924,12.461897226041136
101,649.0,v93,234.69308386528013,141.72935977569168,9.088647349775192
101,649.0,v121,266.72685522987894,185.49936698544116,13.461897226041136
101,649.5,v93,238.93889389331872,144.45301513987386,10.088647349775194
101,649.5,v121,260.49888330153175,181.82527070147367,14.461897226041136
101,650.0,v93,243.60555419799357,147.4466428075525,11.088647349775195
101,650.0,v121,253.84026442341005,177.89712087068997,15.461897226041136
101,650.5,v93,248.69306477930468,150.7102427787276,12.088647349775197
101,651.0,v93,254.20142563725207,154.24381505339915,13.088647349775197
101,651.5,v93,260.1306367718357,158.04735963156716,14.088647349775199
101,652.0,v93,266.48069818305567,162.12087651323162,15.0886473497752
101,652.5,v93,273.25160987091186,166.46436569839253,16.0886473497752
101,653.0,v93,280.4433718354043,171.07782718704988,17.0886473497752
102,657.5,v97,138.5365,79.913,8.660250000000001
102,658.0,v97,145.197,85.4485,8.660250000000001
102,658.5,v97,151.2345,90.467,8.660250000000001
102,659.0,v97,156.402,94.70150000000001,8.660250000000001
102,659.5,v97,160.55,97.9925,8.660250000000001
102,660.0,v97,163.794,100.467,8.660250000000001
102,660.5,v97,166.21099999999998,102.287,8.660250000000001
102,661.0,v97,167.859,103.59700000000001,8.660250000000001
102,661.5,v97,168.9045,104.3965,8.660250000000001
102,662.0,v97,169.45049999999998,104.8715,8.660250000000001
102,662.5,v97,169.7095,105.0775,8.660250000000001
102,663.0,v97,169.8005,105.15950000000001,8.660250000000001
102,663.5,v97,169.805,105.175,8.660250000000001
102,664.0,v97,169.805,105.175,8.660250000000001
102,664.5,v97,169.805,105.175,8.660250000000001
102,665.0,v97,169.805,105.175,8.660250000000001
102,665.5,v97,169.805,105.175,8.660250000000001
102,666.0,v97,169.805,105.175,8.660250000000001
102,666.5,v97,169.80899999999997,105.1905,8.660250000000001
102,667.0,v97,169.9805,105.34500000000001,8.660250000000001
102,667.5,v97,170.33,105.5995,8.660250000000001
102,668.0,v97,170.81500000000003,105.9485,8.660250000000001
102,668.5,v97,171.3665,106.418,8.660250000000001
102,669.0,v97,172.028,106.88900000000001,8.660250000000001
102,669.5,v97,172.78400000000002,107.4255,8.660250000000001
102,670.0,v97,173.6475,108.117,8.660250000000001
102,670.5,v97,174.7465,108.91149999999999,8.660250000000001
102,671.0,v97,176.0785,109.9005,8.660250000000001
102,671.5,v97,177.6015,111.09899999999999,8.660250000000001
102,672.0,v97,179.31799999999998,112.425,8.660250000000001
102,672.5,v97,181.1685,113.8415,8.660250000000001
102,673.0,v97,183.0735,115.298,8.660250000000001
102,673.5,v97,184.944,116.74950000000001,8.660250000000001
102,674.0,v97,186.68399999999997,118.08099999999999,8.660250000000001
102,674.5,v97,188.13099999999997,119.2365,8.660250000000001
102,675.0,v97,189.23649999999998,120.124,8.660250000000001
102,675.5,v97,189.97150000000002,120.7015,8.660250000000001
102,676.0,v97,190.38250000000002,121.0335,8.660250000000001
102,676.5,v97,190.572,121.189,8.660250000000001
102,677.0,v97,190.637,121.244,8.660250000000001
102,677.5,v97,190.65750000000003,121.26350000000001,8.660250000000001
102,678.0,v97,190.68650000000002,121.289,8.660250000000001
102,678.0,p437,331.71349999999995,179.7335,4.1257040611270215
102,678.5,v97,190.7585,121.35,8.660250000000001
102,678.5,p437,330.28013420614457,181.21701643098598,4.1257040611270215
102,679.0,v97,190.87099999999998,121.4435,8.660250000000001
102,679.0,p437,328.8467684122892,182.70053286197196,4.1257040611270215
102,679.5,v97,191.01749999999998,121.564,8.660250000000001
102,679.5,p437,327.4134026184338,184.18404929295795,4.125704061127021
102,680.0,v97,191.2035,121.7125,8.660250000000001
102,680.0,p437,325.9800368245784,185.66756572394394,4.125704061127021
102,680.5,v97,191.481,121.927,8.660250000000001
102,680.5,p437,324.5715596904584,187.17473215890095,4.125704061127021
102,680.5,p438,322.318,183.01100000000002,2.7264577752094383
102,681.0,v97,191.94500000000002,122.2735,8.660250000000001
102,681.0,p437,323.15872578439024,188.6778152749874,4.125704061127021
102,681.0,p438,321.34647513007894,183.96731188799728,2.7264577752094383
102,681.5,v97,192.714,122.834,8.660250000000001
102,681.5,p437,321.73862159341905,190.17403136459015,4.125704061127021
102,681.5,p438,320.3768921755359,184.92559258500603,2.7264577752094383
102,682.0,v97,193.9605,123.735,8.660250000000001
102,682.0,p437,320.3127197520871,191.66472329751463,4.125704061127021
102,682.0,p438,319.40841281572517,185.88498860835645,2.7264577752094383
102,682.5,v97,195.863,125.06700000000001,8.660250000000001
102,682.5,p437,318.88277752367077,193.15153993832533,4.125704061127021
102,682.5,p438,318.44053150750483,186.8449879693967,2.7264577752094383
102,683.0,v97,198.4715,126.91850000000001,8.660250000000001
102,683.0,p437,317.4502859264091,194.6359005157373,4.125704061127021
102,683.0,p438,317.4729622286887,187.8053018194953,2.7264577752094388
102,683.0,v127,389.3115,257.7215,8.05325
102,683.5,v97,201.8525,129.22750000000002,8.660250000000001
102,683.5,p437,316.01630323208394,196.11882065262128,4.125704061127021
102,683.5,p438,316.50555085657686,188.76577474316818,2.7264577752094388
102,683.5,v127,382.2885,253.78050000000002,8.05325
102,684.0,v97,205.27779650479644,131.22290459945955,7.9282521809829065
102,684.0,p437,314.54672070356975,197.6368690362185,4.22570406112702
102,684.0,p438,315.5382209740438,189.72632973813646,2.7264577752094388
102,684.0,v127,379.0917640996227,251.92618433889427,7.391239946797316
102,684.5,v97,208.7030930095929,133.2183091989191,7.9282521809829065
102,684.5,p437,313.04188490882154,199.19038058653194,4.32570406112702
102,684.5,p438,314.5354521427438,190.72215630924896,2.826457775209439
102,684.5,v127,376.13158852195323,250.2089019085074,6.8444717535676105
102,685.0,v97,212.12838951438934,135.21371379837862,7.9282521809829065
102,685.0,p437,311.50202418456837,200.77957631364407,4.425704061127019
102,685.0,p438,313.4972233284164,191.75323327369983,2.926457775209439
102,685.0,v127,373.38853463616437,248.61739837511877,6.342626622190549
102,685.5,v97,215.5536860191858,137.20911839783815,7.9282521809829065
102,685.5,p437,309.927255829138,202.40456983331134,4.525704061127018
102,685.5,p438,312.42352503002996,192.8195510641936,3.0264577752094395
102,685.5,v127,370.84486767820994,247.14141526869494,5.881757466416909
102,686.0,v97,218.97898252398224,139.2045229972977,7.9282521809829065
102,686.0,p437,308.3176377185254,204.06541722343175,4.625704061127018
102,686.0,p438,311.3143530448927,193.92110544888303,3.1264577752094396
102,686.0,v127,368.48437804095954,245.77158260022117,5.45833412945177
102,686.5,v97,222.4042790287787,141.19992759675722,7.9282521809829065
102,686.5,p437,306.67319756576853,205.76214534023157,4.725704061127018
102,686.5,p438,310.16970554387296,195.0578945859756,3.22645777520944
102,686.5,v127,366.29222063437237,244.4993221122204,5.0692014537135845
102,687.0,v97,225.82957553357514,143.19533219621675,7.9282521809829065
102,687.0,p437,304.9939483443634,207.49476675698847,4.825704061127017
102,687.0,p438,308.98958174094065,196.22991768400541,3.3264577752094397
102,687.0,v127,364.2547704460256,243.31676057113015,4.711541178196345
102,687.5,v97,229.2548720383716,145.1907367956763,7.9282521809829065
102,687.5,p437,303.2798960238933,209.2632872593129,4.925704061127017
102,687.5,p438,307.77398130171184,197.43717440627705,3.4264577752094403
102,687.5,v127,362.3594928272123,242.21665255055106,4.382836939388488
102,688.0,v97,232.68016854316804,147.18614139513582,7.9282521809829065
102,688.0,p437,301.5310433149203,211.06770947426838,5.0257040611270165
102,688.0,p438,306.52290408508753,198.67966461071626,3.52645777520944
102,688.0,v127,360.59482741763304,241.19231215251162,4.080841706717471
102,688.5,v97,236.1054650479645,149.18154599459535,7.9282521809829065
102,688.5,p437,299.74739143555877,212.9080345824527,5.125704061127016
102,688.5,p438,305.2363500319204,199.95738823776688,3.62645777520944
102,688.5,v127,358.9500849706394,240.2375531152392,3.8035470477941984
102,689.0,v97,239.53076155276094,151.1769505940549,7.9282521809829065
102,689.0,p437,297.9462147061299,214.7664404893951,5.1760641903262306
102,689.0,p438,303.91431911722094,201.27034526226677,3.7264577752094397
102,689.0,v127,357.415356618027,239.34663678736808,3.5491537129742463
102,689.5,v97,242.95605805755739,153.17235519351442,7.9282521809829065
102,689.5,p437,296.14503779064626,216.6248462160122,5.176064190326231
102,689.5,p438,302.5568113308585,202.61853567401528,3.8264577752094397
102,689.5,v127,355.984000515061,238.51571665471488,3.3101109107378637
102,690.0,v97,246.38135456235383,155.16775979297395,7.9282521809829065
102,690.0,p437,294.3438607963136,218.4832518662084,5.1760641903262306
102,690.0,p438,301.1638266688529,204.00195946900462,3.9264577752094403
102,690.0,v127,354.64453923915823,237.7381357684893,3.097604586945493
102,690.5,v97,249.80665106715028,157.1631643924335,7.9282521809829065
102,690.5,p437,292.5426837667998,220.34165748230686,5.1760641903262306
102,690.5,p438,299.735365129565,205.42061664558443,4.02645777520944
102,690.5,v127,353.3890232474942,237.00928283219082,2.9034786088931313
102,691.0,v97,253.23194757194673,159.15856899189302,7.9282521809829065
102,691.0,p437,290.7415067207436,222.2000630823723,5.17606419032623
102,691.0,p438,298.27142671228745,206.8745072030424,4.12645777520944
102,691.0,v127,352.2100347120034,236.3248536879479,2.7265048837718404
102,691.5,v97,256.6572440767432,161.15397359135255,7.9282521809829065
102,691.5,p437,288.9403296664833,224.05846867448633,5.1760641903262306
102,691.5,p438,296.7720114167003,208.36363114105646,4.22645777520944
102,691.5,v127,351.1006541695155,235.68083254868392,2.565531848073279
102,692.0,v97,260.08254058153966,163.1493781908121,7.9282521809829065
102,692.0,p437,287.13915260792777,225.91687426243737,5.1760641903262306
102,692.0,p438,295.23711924265217,209.8879884594741,4.326457775209439
102,692.0,v127,349.5588568164273,234.78578212445274,3.565531848073279
102,692.5,v97,263.5078370863361,165.14478279027162,7.9282521809829065
102,692.5,p437,285.3379755469953,227.7752798480847,5.1760641903262306
